level,side,event_type,window,entry_type,stop_type,exit_type,filter,n,tr_wk,wr,pf,expR,totR,maxDD_R,n_no_retest_skip,flag
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,2R,vwap_slope_agreement,97,0.179,0.3608,0.8496,-0.1157,-11.221,-29.134,27,sub_floor
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,vwap,none,1030,1.9,0.4029,0.485,-0.3253,-335.108,-343.904,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,103,0.19,0.3786,0.4121,-0.3585,-36.93,-40.476,0,sub_floor
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,953,1.758,0.277,0.6904,-0.2669,-254.315,-254.911,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,191,0.352,0.2513,0.5403,-0.4275,-81.657,-90.049,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,1.5R,none,1746,3.221,0.3906,0.6143,-0.2986,-521.414,-534.698,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,356,0.657,0.3652,0.5284,-0.3901,-138.871,-151.935,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,2R,none,1746,3.221,0.3213,0.634,-0.3143,-548.696,-566.018,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,356,0.657,0.2949,0.5436,-0.4179,-148.764,-164.024,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,vwap,none,1030,1.9,0.4796,0.5779,-0.2027,-208.796,-212.868,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,103,0.19,0.4951,0.5029,-0.1726,-17.78,-18.855,0,sub_floor
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,prior_day_mid,none,953,1.758,0.3106,0.6795,-0.2467,-235.065,-233.926,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,191,0.352,0.3194,0.6501,-0.2692,-51.427,-61.438,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,1.5R,none,1746,3.221,0.3826,0.6526,-0.2606,-454.985,-464.632,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,356,0.657,0.3764,0.6239,-0.2896,-103.112,-114.619,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,2R,none,1746,3.221,0.3265,0.7044,-0.2414,-421.553,-437.2,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,2R,vwap_slope_agreement,356,0.657,0.3006,0.6099,-0.3351,-119.309,-129.537,0,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,vwap,none,1081,1.994,0.3784,0.5935,-0.3154,-340.943,-362.557,287,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,134,0.247,0.3731,0.7299,-0.1813,-24.292,-39.006,66,sub_floor
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,none,853,1.574,0.2145,0.552,-0.4848,-413.565,-414.11,287,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,164,0.303,0.1707,0.2422,-0.9142,-149.935,-163.494,66,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,none,1459,2.692,0.5216,0.7852,-0.1452,-211.798,-223.546,287,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,290,0.535,0.5138,0.6862,-0.2248,-65.185,-73.646,66,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,2R,none,1459,2.692,0.4181,0.7587,-0.1994,-290.949,-307.838,287,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,290,0.535,0.4,0.6537,-0.3093,-89.685,-96.258,66,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,vwap,none,1081,1.994,0.5088,0.6928,-0.1415,-152.98,-155.317,287,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,vwap,vwap_slope_agreement,134,0.247,0.5149,0.7406,-0.0724,-9.707,-11.455,66,sub_floor
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,prior_day_mid,none,853,1.574,0.3212,0.6588,-0.2625,-223.94,-223.074,287,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,164,0.303,0.2866,0.3618,-0.5283,-86.644,-94.298,66,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,1.5R,none,1459,2.692,0.3763,0.6333,-0.2786,-406.426,-410.265,287,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,290,0.535,0.3241,0.495,-0.4209,-122.054,-125.225,66,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,2R,none,1459,2.692,0.3173,0.6747,-0.2704,-394.461,-401.8,287,dead
pm_lo,lower,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,2R,vwap_slope_agreement,290,0.535,0.2655,0.5146,-0.4407,-127.799,-131.275,66,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,vwap,none,3143,5.799,0.3789,0.5244,-0.3182,-1000.0,-1017.317,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,199,0.367,0.3819,0.4331,-0.3375,-67.168,-69.607,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,3011,5.555,0.2929,0.7631,-0.2,-602.266,-623.911,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,596,1.1,0.2819,0.6325,-0.3215,-191.594,-198.253,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,none,5360,9.889,0.3957,0.6114,-0.2957,-1584.878,-1595.38,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,1074,1.982,0.3939,0.587,-0.3154,-338.687,-343.41,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,2R,none,5360,9.889,0.3332,0.6374,-0.3036,-1627.072,-1641.272,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,1074,1.982,0.3343,0.6132,-0.3237,-347.618,-355.84,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,vwap,none,3143,5.799,0.4372,0.5788,-0.2323,-730.03,-735.508,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,199,0.367,0.4824,0.523,-0.1811,-36.038,-37.107,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,prior_day_mid,none,3011,5.555,0.3218,0.7686,-0.1787,-538.2,-610.235,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,596,1.1,0.2953,0.672,-0.2723,-162.306,-166.093,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,1.5R,none,5360,9.889,0.3993,0.6638,-0.2489,-1333.975,-1348.834,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,1074,1.982,0.4097,0.662,-0.251,-269.626,-275.441,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,2R,none,5360,9.889,0.3345,0.6881,-0.2557,-1370.536,-1382.682,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,2R,vwap_slope_agreement,1074,1.982,0.3296,0.6479,-0.2973,-319.31,-326.821,0,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,vwap,none,3360,6.199,0.367,0.6224,-0.3006,-1010.006,-1034.579,988,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,284,0.524,0.4014,0.701,-0.1883,-53.469,-59.927,222,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,none,2656,4.9,0.2353,0.655,-0.3696,-981.665,-1011.442,988,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,520,0.959,0.2385,0.518,-0.5355,-278.478,-300.705,222,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,1.5R,none,4460,8.229,0.5274,0.7751,-0.1526,-680.754,-715.979,988,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,887,1.637,0.5197,0.7096,-0.2043,-181.256,-186.892,222,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,2R,none,4460,8.229,0.4253,0.7586,-0.1995,-889.623,-940.58,988,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,887,1.637,0.4171,0.6971,-0.2582,-228.992,-239.884,222,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,vwap,none,3360,6.199,0.4908,0.7147,-0.1402,-471.132,-484.892,988,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,vwap,vwap_slope_agreement,284,0.524,0.5282,0.7723,-0.0675,-19.16,-22.234,222,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,prior_day_mid,none,2656,4.9,0.3366,0.7465,-0.1941,-515.554,-560.228,988,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,520,0.959,0.3135,0.5686,-0.3608,-187.629,-190.611,222,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,1.5R,none,4460,8.229,0.4045,0.6727,-0.2406,-1072.907,-1089.704,988,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,887,1.637,0.4014,0.6337,-0.2759,-244.739,-247.236,222,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,2R,none,4460,8.229,0.3368,0.6893,-0.2543,-1134.058,-1157.421,988,dead
pm_lo,lower,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,2R,vwap_slope_agreement,887,1.637,0.3247,0.6261,-0.3182,-282.237,-286.734,222,dead
